year,id,display_name,works_count,category,related_concepts
2015,https://openalex.org/T10812,Human Pose and Action Recognition,3826,Computer Vision,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2015,https://openalex.org/T11550,Text and Document Classification Technologies,3781,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2015,https://openalex.org/T10862,AI in cancer detection,3647,AI in Healthcare,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2015,https://openalex.org/T10220,Machine Fault Diagnosis Techniques,3406,AI in Healthcare,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2015,https://openalex.org/T11303,Bayesian Modeling and Causal Inference,3401,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2015,https://openalex.org/T11396,Artificial Intelligence in Healthcare,3373,AI in Healthcare,"[{""id"": ""https://openalex.org/T13960"", ""display_name"": ""Dietetics, Nutrition, and Education"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T13243"", ""display_name"": ""Innovation in Digital Healthcare Systems"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12871"", ""display_name"": ""Healthcare Quality and Management"", ""category"": ""Machine Learning""}]"
2015,https://openalex.org/T14435,Information Retrieval and Data Mining,3333,Graph & Network,"[{""id"": ""https://openalex.org/T14414"", ""display_name"": ""Artificial Intelligence in Education"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12863"", ""display_name"": ""Web and Library Services"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11800"", ""display_name"": ""User Authentication and Security Systems"", ""category"": ""Machine Learning""}]"
2015,https://openalex.org/T11347,Neural Networks Stability and Synchronization,3316,Machine Learning,"[{""id"": ""https://openalex.org/T10317"", ""display_name"": ""Advanced Database Systems and Queries"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12127"", ""display_name"": ""Software System Performance and Reliability"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10796"", ""display_name"": ""Cooperative Communication and Network Coding"", ""category"": ""Machine Learning""}]"
2015,https://openalex.org/T12549,Image and Object Detection Techniques,3255,Computer Vision,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2015,https://openalex.org/T10972,Power Systems Fault Detection,3101,Machine Learning,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}, {""id"": ""https://openalex.org/T10791"", ""display_name"": ""Advanced Control Systems Optimization"", ""category"": ""Optimization & Theory""}]"
2015,https://openalex.org/T10456,Multi-Agent Systems and Negotiation,3071,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2015,https://openalex.org/T11948,Machine Learning in Materials Science,3013,Machine Learning,"[{""id"": ""https://openalex.org/T10310"", ""display_name"": ""Corrosion Behavior and Inhibition"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12358"", ""display_name"": ""Thermal and Kinetic Analysis"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12875"", ""display_name"": ""Thermal Expansion and Ionic Conductivity"", ""category"": ""Machine Learning""}]"
2015,https://openalex.org/T10664,Sentiment Analysis and Opinion Mining,2940,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2015,https://openalex.org/T12072,Machine Learning and Algorithms,2938,Computer Vision,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2015,https://openalex.org/T11902,Intelligent Tutoring Systems and Adaptive Learning,2880,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2015,https://openalex.org/T13535,Wireless Sensor Networks and IoT,2761,Machine Learning,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2015,https://openalex.org/T12709,Optimization and Mathematical Programming,2652,Optimization & Theory,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2015,https://openalex.org/T12804,Thermal Analysis in Power Transmission,2603,Optimization & Theory,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2015,https://openalex.org/T12262,Hate Speech and Cyberbullying Detection,2586,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2015,https://openalex.org/T10637,Advanced Clustering Algorithms Research,2552,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2015,https://openalex.org/T13204,Competitive and Knowledge Intelligence,2548,Machine Learning,"[{""id"": ""https://openalex.org/T11552"", ""display_name"": ""Global trade, sustainability, and social impact"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12958"", ""display_name"": ""Digital Economy and Transformation"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T13191"", ""display_name"": ""Dispute Resolution and Class Actions"", ""category"": ""Machine Learning""}]"
2015,https://openalex.org/T12535,Machine Learning and Data Classification,2546,Optimization & Theory,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2015,https://openalex.org/T11652,Imbalanced Data Classification Techniques,2496,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2015,https://openalex.org/T11574,Artificial Intelligence in Games,2474,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2015,https://openalex.org/T13643,Artificial Intelligence in Law,2402,Natural Language Processing,"[{""id"": ""https://openalex.org/T14133"", ""display_name"": ""Border Security and International Relations"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T14338"", ""display_name"": ""Leadership, Human Resources, Global Affairs"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T13726"", ""display_name"": ""International Science and Diplomacy"", ""category"": ""Machine Learning""}]"
2015,https://openalex.org/T12761,Data Stream Mining Techniques,2340,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
